Datetime,Open,High,Low,Close,Adj Close,Volume
2024-09-18 00:48:00+00:00,60263.45703125,60263.45703125,60263.45703125,60263.45703125,60263.45703125,2117632
2024-09-18 00:50:00+00:00,60243.50390625,60243.50390625,60243.50390625,60243.50390625,60243.50390625,45584384
2024-09-18 00:52:00+00:00,60230.828125,60230.828125,60230.828125,60230.828125,60230.828125,0
2024-09-18 00:53:00+00:00,60280.98046875,60280.98046875,60280.98046875,60280.98046875,60280.98046875,0
2024-09-18 00:54:00+00:00,60263.39453125,60263.39453125,60263.39453125,60263.39453125,60263.39453125,2899968
2024-09-18 00:56:00+00:00,60265.234375,60265.234375,60265.234375,60265.234375,60265.234375,12193792
2024-09-18 00:57:00+00:00,60269.9765625,60269.9765625,60269.9765625,60269.9765625,60269.9765625,0
2024-09-18 00:58:00+00:00,60271.609375,60271.609375,60271.609375,60271.609375,60271.609375,0
2024-09-18 00:59:00+00:00,60265.2265625,60265.2265625,60265.2265625,60265.2265625,60265.2265625,0
2024-09-18 01:00:00+00:00,60242.94921875,60242.94921875,60242.94921875,60242.94921875,60242.94921875,0
2024-09-18 01:02:00+00:00,60237.546875,60237.546875,60237.546875,60237.546875,60237.546875,0
2024-09-18 01:04:00+00:00,60195.140625,60195.140625,60195.140625,60195.140625,60195.140625,0
2024-09-18 01:06:00+00:00,60157.859375,60157.859375,60157.859375,60157.859375,60157.859375,0
2024-09-18 01:08:00+00:00,60174.734375,60174.734375,60174.734375,60174.734375,60174.734375,921600
2024-09-18 01:09:00+00:00,60188.75,60188.75,60188.75,60188.75,60188.75,4771840
2024-09-18 01:11:00+00:00,60298.3671875,60298.3671875,60298.3671875,60298.3671875,60298.3671875,942080
2024-09-18 01:12:00+00:00,60253.28125,60253.28125,60253.28125,60253.28125,60253.28125,3940352
2024-09-18 01:14:00+00:00,60184.23828125,60184.23828125,60184.23828125,60184.23828125,60184.23828125,0
2024-09-18 01:15:00+00:00,60084.26171875,60084.26171875,60084.26171875,60084.26171875,60084.26171875,0
2024-09-18 01:16:00+00:00,60047.9140625,60047.9140625,60047.9140625,60047.9140625,60047.9140625,0
2024-09-18 01:17:00+00:00,60056.6953125,60056.6953125,60056.6953125,60056.6953125,60056.6953125,0
2024-09-18 01:18:00+00:00,60071.01171875,60071.01171875,60071.01171875,60071.01171875,60071.01171875,0
2024-09-18 01:19:00+00:00,60117.2734375,60117.2734375,60117.2734375,60117.2734375,60117.2734375,18776064
2024-09-18 01:20:00+00:00,60141.27734375,60141.27734375,60141.27734375,60141.27734375,60141.27734375,0
2024-09-18 01:21:00+00:00,60129.63671875,60129.63671875,60129.63671875,60129.63671875,60129.63671875,9453568
2024-09-18 01:22:00+00:00,60152.42578125,60152.42578125,60152.42578125,60152.42578125,60152.42578125,2486272
2024-09-18 01:23:00+00:00,60133.13671875,60133.13671875,60133.13671875,60133.13671875,60133.13671875,9269248
2024-09-18 01:24:00+00:00,60120.98828125,60120.98828125,60120.98828125,60120.98828125,60120.98828125,0
2024-09-18 01:26:00+00:00,60141.8515625,60141.8515625,60141.8515625,60141.8515625,60141.8515625,23191552
2024-09-18 01:28:00+00:00,60242.984375,60242.984375,60242.984375,60242.984375,60242.984375,0
2024-09-18 01:29:00+00:00,60214.5625,60214.5625,60214.5625,60214.5625,60214.5625,7348224
2024-09-18 01:30:00+00:00,60232.24609375,60232.24609375,60232.24609375,60232.24609375,60232.24609375,16392192
2024-09-18 01:32:00+00:00,60210.796875,60210.796875,60210.796875,60210.796875,60210.796875,13778944
2024-09-18 01:33:00+00:00,60164.33984375,60164.33984375,60164.33984375,60164.33984375,60164.33984375,24145920
2024-09-18 01:34:00+00:00,60209.62890625,60209.62890625,60209.62890625,60209.62890625,60209.62890625,5705728
2024-09-18 01:35:00+00:00,60203.96484375,60203.96484375,60203.96484375,60203.96484375,60203.96484375,12451840
2024-09-18 01:36:00+00:00,60197.3828125,60197.3828125,60197.3828125,60197.3828125,60197.3828125,3678208
2024-09-18 01:38:00+00:00,60147.1953125,60147.1953125,60147.1953125,60147.1953125,60147.1953125,27992064
2024-09-18 01:40:00+00:00,60160.50390625,60160.50390625,60160.50390625,60160.50390625,60160.50390625,8810496
2024-09-18 01:41:00+00:00,60158.80859375,60158.80859375,60158.80859375,60158.80859375,60158.80859375,16883712
2024-09-18 01:42:00+00:00,60143.02734375,60143.02734375,60143.02734375,60143.02734375,60143.02734375,2990080
2024-09-18 01:44:00+00:00,60237.2109375,60237.2109375,60237.2109375,60237.2109375,60237.2109375,0
2024-09-18 01:45:00+00:00,60260.42578125,60260.42578125,60260.42578125,60260.42578125,60260.42578125,7434240
2024-09-18 01:46:00+00:00,60256.82421875,60256.82421875,60256.82421875,60256.82421875,60256.82421875,20393984
2024-09-18 01:47:00+00:00,60231.37109375,60231.37109375,60231.37109375,60231.37109375,60231.37109375,0
2024-09-18 01:48:00+00:00,60144.02734375,60144.02734375,60144.02734375,60144.02734375,60144.02734375,11218944
2024-09-18 01:50:00+00:00,60088.87109375,60088.87109375,60088.87109375,60088.87109375,60088.87109375,507904
2024-09-18 01:52:00+00:00,60086.5703125,60086.5703125,60086.5703125,60086.5703125,60086.5703125,0
2024-09-18 01:53:00+00:00,60083.59375,60083.59375,60083.59375,60083.59375,60083.59375,13619200
2024-09-18 01:54:00+00:00,60085.46875,60085.46875,60085.46875,60085.46875,60085.46875,3579904
2024-09-18 01:56:00+00:00,60090.87890625,60090.87890625,60090.87890625,60090.87890625,60090.87890625,3661824
2024-09-18 01:57:00+00:00,60086.15234375,60086.15234375,60086.15234375,60086.15234375,60086.15234375,0
2024-09-18 01:59:00+00:00,60111.1640625,60111.1640625,60111.1640625,60111.1640625,60111.1640625,3821568
2024-09-18 02:00:00+00:00,60120.62890625,60120.62890625,60120.62890625,60120.62890625,60120.62890625,15089664
2024-09-18 02:02:00+00:00,60120.5234375,60120.5234375,60120.5234375,60120.5234375,60120.5234375,0
2024-09-18 02:04:00+00:00,60095.7265625,60095.7265625,60095.7265625,60095.7265625,60095.7265625,2719744
2024-09-18 02:05:00+00:00,60125.0390625,60125.0390625,60125.0390625,60125.0390625,60125.0390625,0
2024-09-18 02:06:00+00:00,60173.60546875,60173.60546875,60173.60546875,60173.60546875,60173.60546875,0
2024-09-18 02:08:00+00:00,60150.3671875,60150.3671875,60150.3671875,60150.3671875,60150.3671875,35115008
2024-09-18 02:09:00+00:00,60135.2734375,60135.2734375,60135.2734375,60135.2734375,60135.2734375,0
2024-09-18 02:11:00+00:00,60157.1875,60157.1875,60157.1875,60157.1875,60157.1875,17428480
2024-09-18 02:12:00+00:00,60200.5859375,60200.5859375,60200.5859375,60200.5859375,60200.5859375,0
2024-09-18 02:14:00+00:00,60206.98828125,60206.98828125,60206.98828125,60206.98828125,60206.98828125,20054016
2024-09-18 02:16:00+00:00,60219.11328125,60219.11328125,60219.11328125,60219.11328125,60219.11328125,0
2024-09-18 02:17:00+00:00,60201.91796875,60201.91796875,60201.91796875,60201.91796875,60201.91796875,0
2024-09-18 02:18:00+00:00,60201.14453125,60201.14453125,60201.14453125,60201.14453125,60201.14453125,0
2024-09-18 02:20:00+00:00,60222.76171875,60222.76171875,60222.76171875,60222.76171875,60222.76171875,24915968
2024-09-18 02:22:00+00:00,60201.41015625,60201.41015625,60201.41015625,60201.41015625,60201.41015625,0
2024-09-18 02:23:00+00:00,60188.265625,60188.265625,60188.265625,60188.265625,60188.265625,0
2024-09-18 02:24:00+00:00,60165.875,60165.875,60165.875,60165.875,60165.875,1773568
2024-09-18 02:25:00+00:00,60173.0390625,60173.0390625,60173.0390625,60173.0390625,60173.0390625,0
2024-09-18 02:26:00+00:00,60172.48046875,60172.48046875,60172.48046875,60172.48046875,60172.48046875,9408512
2024-09-18 02:28:00+00:00,60161.296875,60161.296875,60161.296875,60161.296875,60161.296875,2527232
2024-09-18 02:29:00+00:00,60175.94921875,60175.94921875,60175.94921875,60175.94921875,60175.94921875,270336
2024-09-18 02:30:00+00:00,60177.3359375,60177.3359375,60177.3359375,60177.3359375,60177.3359375,581632
2024-09-18 02:32:00+00:00,60236.87109375,60236.87109375,60236.87109375,60236.87109375,60236.87109375,0
2024-09-18 02:33:00+00:00,60243.69140625,60243.69140625,60243.69140625,60243.69140625,60243.69140625,1888256
2024-09-18 02:34:00+00:00,60239.609375,60239.609375,60239.609375,60239.609375,60239.609375,7639040
2024-09-18 02:35:00+00:00,60221.4296875,60221.4296875,60221.4296875,60221.4296875,60221.4296875,0
2024-09-18 02:36:00+00:00,60219.48046875,60219.48046875,60219.48046875,60219.48046875,60219.48046875,638976
2024-09-18 02:37:00+00:00,60221.05859375,60221.05859375,60221.05859375,60221.05859375,60221.05859375,1687552
2024-09-18 02:38:00+00:00,60233.546875,60233.546875,60233.546875,60233.546875,60233.546875,0
2024-09-18 02:40:00+00:00,60267.0546875,60267.0546875,60267.0546875,60267.0546875,60267.0546875,8556544
2024-09-18 02:41:00+00:00,60229.35546875,60229.35546875,60229.35546875,60229.35546875,60229.35546875,0
2024-09-18 02:42:00+00:00,60226.10546875,60226.10546875,60226.10546875,60226.10546875,60226.10546875,249856
2024-09-18 02:43:00+00:00,60240.13671875,60240.13671875,60240.13671875,60240.13671875,60240.13671875,0
2024-09-18 02:44:00+00:00,60251.3359375,60251.3359375,60251.3359375,60251.3359375,60251.3359375,790528
2024-09-18 02:45:00+00:00,60251.90234375,60251.90234375,60251.90234375,60251.90234375,60251.90234375,3203072
2024-09-18 02:46:00+00:00,60252.77734375,60252.77734375,60252.77734375,60252.77734375,60252.77734375,0
2024-09-18 02:47:00+00:00,60254.0234375,60254.0234375,60254.0234375,60254.0234375,60254.0234375,0
2024-09-18 02:48:00+00:00,60233.59375,60233.59375,60233.59375,60233.59375,60233.59375,0
2024-09-18 02:49:00+00:00,60236.6015625,60236.6015625,60236.6015625,60236.6015625,60236.6015625,3280896
2024-09-18 02:50:00+00:00,60224.0,60224.0,60224.0,60224.0,60224.0,0
2024-09-18 02:52:00+00:00,60243.87890625,60243.87890625,60243.87890625,60243.87890625,60243.87890625,0
2024-09-18 02:53:00+00:00,60247.25390625,60247.25390625,60247.25390625,60247.25390625,60247.25390625,0
2024-09-18 02:54:00+00:00,60258.9296875,60258.9296875,60258.9296875,60258.9296875,60258.9296875,0
2024-09-18 02:56:00+00:00,60239.84375,60239.84375,60239.84375,60239.84375,60239.84375,0
2024-09-18 02:57:00+00:00,60282.7890625,60282.7890625,60282.7890625,60282.7890625,60282.7890625,0
2024-09-18 02:58:00+00:00,60340.484375,60340.484375,60340.484375,60340.484375,60340.484375,3874816
2024-09-18 02:59:00+00:00,60336.08984375,60336.08984375,60336.08984375,60336.08984375,60336.08984375,3264512
2024-09-18 03:00:00+00:00,60350.78515625,60350.78515625,60350.78515625,60350.78515625,60350.78515625,1290240
2024-09-18 03:01:00+00:00,60363.75,60363.75,60363.75,60363.75,60363.75,73728
2024-09-18 03:02:00+00:00,60383.13671875,60383.13671875,60383.13671875,60383.13671875,60383.13671875,23179264
2024-09-18 03:04:00+00:00,60413.9609375,60413.9609375,60413.9609375,60413.9609375,60413.9609375,5255168
2024-09-18 03:05:00+00:00,60513.81640625,60513.81640625,60513.81640625,60513.81640625,60513.81640625,32653312
2024-09-18 03:06:00+00:00,60525.3125,60525.3125,60525.3125,60525.3125,60525.3125,6672384
2024-09-18 03:07:00+00:00,60503.41796875,60503.41796875,60503.41796875,60503.41796875,60503.41796875,56741888
2024-09-18 03:08:00+00:00,60510.2890625,60510.2890625,60510.2890625,60510.2890625,60510.2890625,97050624
2024-09-18 03:09:00+00:00,60482.51171875,60482.51171875,60482.51171875,60482.51171875,60482.51171875,1978368
2024-09-18 03:10:00+00:00,60506.0546875,60506.0546875,60506.0546875,60506.0546875,60506.0546875,81920
2024-09-18 03:11:00+00:00,60504.953125,60504.953125,60504.953125,60504.953125,60504.953125,20267008
2024-09-18 03:12:00+00:00,60500.88671875,60500.88671875,60500.88671875,60500.88671875,60500.88671875,29646848
2024-09-18 03:13:00+00:00,60507.1796875,60507.1796875,60507.1796875,60507.1796875,60507.1796875,4349952
2024-09-18 03:14:00+00:00,60594.30078125,60594.30078125,60594.30078125,60594.30078125,60594.30078125,23670784
2024-09-18 03:16:00+00:00,60596.42578125,60596.42578125,60596.42578125,60596.42578125,60596.42578125,33542144
2024-09-18 03:17:00+00:00,60607.1796875,60607.1796875,60607.1796875,60607.1796875,60607.1796875,3198976
2024-09-18 03:18:00+00:00,60572.359375,60572.359375,60572.359375,60572.359375,60572.359375,765952
2024-09-18 03:19:00+00:00,60583.8125,60583.8125,60583.8125,60583.8125,60583.8125,3153920
2024-09-18 03:20:00+00:00,60512.6796875,60512.6796875,60512.6796875,60512.6796875,60512.6796875,30515200
2024-09-18 03:21:00+00:00,60501.3984375,60501.3984375,60501.3984375,60501.3984375,60501.3984375,2527232
2024-09-18 03:22:00+00:00,60539.4140625,60539.4140625,60539.4140625,60539.4140625,60539.4140625,5820416
2024-09-18 03:23:00+00:00,60556.1328125,60556.1328125,60556.1328125,60556.1328125,60556.1328125,151552
2024-09-18 03:24:00+00:00,60537.0703125,60537.0703125,60537.0703125,60537.0703125,60537.0703125,872448
2024-09-18 03:26:00+00:00,60551.4453125,60551.4453125,60551.4453125,60551.4453125,60551.4453125,0
2024-09-18 03:28:00+00:00,60586.82421875,60586.82421875,60586.82421875,60586.82421875,60586.82421875,4530176
2024-09-18 03:29:00+00:00,60601.984375,60601.984375,60601.984375,60601.984375,60601.984375,3203072
2024-09-18 03:30:00+00:00,60613.23046875,60613.23046875,60613.23046875,60613.23046875,60613.23046875,17207296
2024-09-18 03:31:00+00:00,60595.07421875,60595.07421875,60595.07421875,60595.07421875,60595.07421875,6328320
2024-09-18 03:32:00+00:00,60597.44921875,60597.44921875,60597.44921875,60597.44921875,60597.44921875,12967936
2024-09-18 03:33:00+00:00,60586.734375,60586.734375,60586.734375,60586.734375,60586.734375,5423104
2024-09-18 03:34:00+00:00,60575.9609375,60575.9609375,60575.9609375,60575.9609375,60575.9609375,4558848
2024-09-18 03:35:00+00:00,60573.91015625,60573.91015625,60573.91015625,60573.91015625,60573.91015625,6492160
2024-09-18 03:36:00+00:00,60584.5078125,60584.5078125,60584.5078125,60584.5078125,60584.5078125,0
2024-09-18 03:37:00+00:00,60576.25,60576.25,60576.25,60576.25,60576.25,0
2024-09-18 03:38:00+00:00,60560.97265625,60560.97265625,60560.97265625,60560.97265625,60560.97265625,0
2024-09-18 03:40:00+00:00,60586.26953125,60586.26953125,60586.26953125,60586.26953125,60586.26953125,7135232
2024-09-18 03:41:00+00:00,60621.109375,60621.109375,60621.109375,60621.109375,60621.109375,12869632
2024-09-18 03:42:00+00:00,60624.33203125,60624.33203125,60624.33203125,60624.33203125,60624.33203125,22110208
2024-09-18 03:43:00+00:00,60653.8125,60653.8125,60653.8125,60653.8125,60653.8125,0
2024-09-18 03:44:00+00:00,60669.31640625,60669.31640625,60669.31640625,60669.31640625,60669.31640625,56119296
2024-09-18 03:45:00+00:00,60716.76953125,60716.76953125,60716.76953125,60716.76953125,60716.76953125,6463488
2024-09-18 03:46:00+00:00,60656.23828125,60656.23828125,60656.23828125,60656.23828125,60656.23828125,12304384
2024-09-18 03:47:00+00:00,60632.51953125,60632.51953125,60632.51953125,60632.51953125,60632.51953125,124239872
2024-09-18 03:48:00+00:00,60643.79296875,60643.79296875,60643.79296875,60643.79296875,60643.79296875,2134016
2024-09-18 03:50:00+00:00,60577.9765625,60577.9765625,60577.9765625,60577.9765625,60577.9765625,96247808
2024-09-18 03:52:00+00:00,60576.65234375,60576.65234375,60576.65234375,60576.65234375,60576.65234375,11788288
2024-09-18 03:53:00+00:00,60578.06640625,60578.06640625,60578.06640625,60578.06640625,60578.06640625,25919488
2024-09-18 03:54:00+00:00,60560.84765625,60560.84765625,60560.84765625,60560.84765625,60560.84765625,52158464
2024-09-18 03:55:00+00:00,60554.71875,60554.71875,60554.71875,60554.71875,60554.71875,13725696
2024-09-18 03:56:00+00:00,60541.16796875,60541.16796875,60541.16796875,60541.16796875,60541.16796875,20606976
2024-09-18 03:57:00+00:00,60542.2109375,60542.2109375,60542.2109375,60542.2109375,60542.2109375,16154624
2024-09-18 03:58:00+00:00,60525.66796875,60525.66796875,60525.66796875,60525.66796875,60525.66796875,5738496
2024-09-18 03:59:00+00:00,60526.796875,60526.796875,60526.796875,60526.796875,60526.796875,92426240
2024-09-18 04:00:00+00:00,60518.12109375,60518.12109375,60518.12109375,60518.12109375,60518.12109375,20135936
2024-09-18 04:01:00+00:00,60519.62890625,60519.62890625,60519.62890625,60519.62890625,60519.62890625,2822144
2024-09-18 04:02:00+00:00,60512.48828125,60512.48828125,60512.48828125,60512.48828125,60512.48828125,14323712
2024-09-18 04:04:00+00:00,60559.05859375,60559.05859375,60559.05859375,60559.05859375,60559.05859375,466944
2024-09-18 04:05:00+00:00,60497.23828125,60497.23828125,60497.23828125,60497.23828125,60497.23828125,31789056
2024-09-18 04:06:00+00:00,60496.5390625,60496.5390625,60496.5390625,60496.5390625,60496.5390625,786432
2024-09-18 04:07:00+00:00,60503.984375,60503.984375,60503.984375,60503.984375,60503.984375,0
2024-09-18 04:08:00+00:00,60491.5859375,60491.5859375,60491.5859375,60491.5859375,60491.5859375,1859584
2024-09-18 04:09:00+00:00,60497.72265625,60497.72265625,60497.72265625,60497.72265625,60497.72265625,1576960
2024-09-18 04:10:00+00:00,60533.0703125,60533.0703125,60533.0703125,60533.0703125,60533.0703125,0
2024-09-18 04:11:00+00:00,60531.03515625,60531.03515625,60531.03515625,60531.03515625,60531.03515625,14778368
2024-09-18 04:12:00+00:00,60541.25390625,60541.25390625,60541.25390625,60541.25390625,60541.25390625,9965568
2024-09-18 04:14:00+00:00,60551.2265625,60551.2265625,60551.2265625,60551.2265625,60551.2265625,3588096
2024-09-18 04:16:00+00:00,60585.5859375,60585.5859375,60585.5859375,60585.5859375,60585.5859375,24576000
2024-09-18 04:17:00+00:00,60594.625,60594.625,60594.625,60594.625,60594.625,39698432
2024-09-18 04:18:00+00:00,60631.78515625,60631.78515625,60631.78515625,60631.78515625,60631.78515625,4685824
2024-09-18 04:19:00+00:00,60651.84765625,60651.84765625,60651.84765625,60651.84765625,60651.84765625,2977792
2024-09-18 04:20:00+00:00,60653.21875,60653.21875,60653.21875,60653.21875,60653.21875,9519104
2024-09-18 04:21:00+00:00,60648.421875,60648.421875,60648.421875,60648.421875,60648.421875,13402112
2024-09-18 04:23:00+00:00,60678.96875,60678.96875,60678.96875,60678.96875,60678.96875,14508032
2024-09-18 04:24:00+00:00,60677.59375,60677.59375,60677.59375,60677.59375,60677.59375,9625600
2024-09-18 04:25:00+00:00,60665.859375,60665.859375,60665.859375,60665.859375,60665.859375,0
2024-09-18 04:26:00+00:00,60644.34765625,60644.34765625,60644.34765625,60644.34765625,60644.34765625,9994240
2024-09-18 04:28:00+00:00,60645.23046875,60645.23046875,60645.23046875,60645.23046875,60645.23046875,15339520
2024-09-18 04:29:00+00:00,60639.83203125,60639.83203125,60639.83203125,60639.83203125,60639.83203125,0
2024-09-18 04:30:00+00:00,60641.7109375,60641.7109375,60641.7109375,60641.7109375,60641.7109375,0
2024-09-18 04:31:00+00:00,60615.48046875,60615.48046875,60615.48046875,60615.48046875,60615.48046875,0
2024-09-18 04:32:00+00:00,60564.171875,60564.171875,60564.171875,60564.171875,60564.171875,9768960
2024-09-18 04:33:00+00:00,60534.578125,60534.578125,60534.578125,60534.578125,60534.578125,4239360
2024-09-18 04:35:00+00:00,60502.6328125,60502.6328125,60502.6328125,60502.6328125,60502.6328125,0
2024-09-18 04:36:00+00:00,60524.03125,60524.03125,60524.03125,60524.03125,60524.03125,376832
2024-09-18 04:37:00+00:00,60504.77734375,60504.77734375,60504.77734375,60504.77734375,60504.77734375,5099520
2024-09-18 04:38:00+00:00,60488.453125,60488.453125,60488.453125,60488.453125,60488.453125,3272704
2024-09-18 04:40:00+00:00,60481.12109375,60481.12109375,60481.12109375,60481.12109375,60481.12109375,31367168
2024-09-18 04:41:00+00:00,60481.6328125,60481.6328125,60481.6328125,60481.6328125,60481.6328125,0
2024-09-18 04:42:00+00:00,60460.62109375,60460.62109375,60460.62109375,60460.62109375,60460.62109375,0
2024-09-18 04:43:00+00:00,60467.265625,60467.265625,60467.265625,60467.265625,60467.265625,3698688
2024-09-18 04:44:00+00:00,60460.88671875,60460.88671875,60460.88671875,60460.88671875,60460.88671875,622592
2024-09-18 04:45:00+00:00,60469.18359375,60469.18359375,60469.18359375,60469.18359375,60469.18359375,0
2024-09-18 04:46:00+00:00,60493.6328125,60493.6328125,60493.6328125,60493.6328125,60493.6328125,4612096
2024-09-18 04:47:00+00:00,60482.0859375,60482.0859375,60482.0859375,60482.0859375,60482.0859375,22007808
2024-09-18 04:48:00+00:00,60473.0546875,60473.0546875,60473.0546875,60473.0546875,60473.0546875,1507328
2024-09-18 04:49:00+00:00,60432.9375,60432.9375,60432.9375,60432.9375,60432.9375,0
2024-09-18 04:50:00+00:00,60410.265625,60410.265625,60410.265625,60410.265625,60410.265625,192512
2024-09-18 04:52:00+00:00,60373.76171875,60373.76171875,60373.76171875,60373.76171875,60373.76171875,12124160
2024-09-18 04:53:00+00:00,60338.390625,60338.390625,60338.390625,60338.390625,60338.390625,0
2024-09-18 04:54:00+00:00,60367.17578125,60367.17578125,60367.17578125,60367.17578125,60367.17578125,0
2024-09-18 04:55:00+00:00,60386.5078125,60386.5078125,60386.5078125,60386.5078125,60386.5078125,0
2024-09-18 04:56:00+00:00,60423.3671875,60423.3671875,60423.3671875,60423.3671875,60423.3671875,6369280
2024-09-18 04:57:00+00:00,60429.3828125,60429.3828125,60429.3828125,60429.3828125,60429.3828125,1572864
2024-09-18 04:58:00+00:00,60381.8125,60381.8125,60381.8125,60381.8125,60381.8125,2039808
2024-09-18 04:59:00+00:00,60385.8203125,60385.8203125,60385.8203125,60385.8203125,60385.8203125,0
2024-09-18 05:00:00+00:00,60428.35546875,60428.35546875,60428.35546875,60428.35546875,60428.35546875,0
2024-09-18 05:01:00+00:00,60383.3828125,60383.3828125,60383.3828125,60383.3828125,60383.3828125,3158016
2024-09-18 05:02:00+00:00,60389.70703125,60389.70703125,60389.70703125,60389.70703125,60389.70703125,0
2024-09-18 05:04:00+00:00,60375.10546875,60375.10546875,60375.10546875,60375.10546875,60375.10546875,0
2024-09-18 05:05:00+00:00,60371.4921875,60371.4921875,60371.4921875,60371.4921875,60371.4921875,0
2024-09-18 05:06:00+00:00,60365.76171875,60365.76171875,60365.76171875,60365.76171875,60365.76171875,0
2024-09-18 05:07:00+00:00,60309.4765625,60309.4765625,60309.4765625,60309.4765625,60309.4765625,2777088
2024-09-18 05:08:00+00:00,60308.67578125,60308.67578125,60308.67578125,60308.67578125,60308.67578125,2711552
2024-09-18 05:09:00+00:00,60324.45703125,60324.45703125,60324.45703125,60324.45703125,60324.45703125,2121728
2024-09-18 05:10:00+00:00,60366.64453125,60366.64453125,60366.64453125,60366.64453125,60366.64453125,7901184
2024-09-18 05:11:00+00:00,60343.62890625,60343.62890625,60343.62890625,60343.62890625,60343.62890625,9187328
2024-09-18 05:12:00+00:00,60348.6484375,60348.6484375,60348.6484375,60348.6484375,60348.6484375,1011712
2024-09-18 05:13:00+00:00,60365.140625,60365.140625,60365.140625,60365.140625,60365.140625,0
2024-09-18 05:14:00+00:00,60392.078125,60392.078125,60392.078125,60392.078125,60392.078125,12238848
2024-09-18 05:16:00+00:00,60373.6484375,60373.6484375,60373.6484375,60373.6484375,60373.6484375,12865536
2024-09-18 05:17:00+00:00,60369.23828125,60369.23828125,60369.23828125,60369.23828125,60369.23828125,1982464
2024-09-18 05:18:00+00:00,60335.90234375,60335.90234375,60335.90234375,60335.90234375,60335.90234375,7938048
2024-09-18 05:19:00+00:00,60324.44140625,60324.44140625,60324.44140625,60324.44140625,60324.44140625,581632
2024-09-18 05:20:00+00:00,60315.1796875,60315.1796875,60315.1796875,60315.1796875,60315.1796875,0
2024-09-18 05:21:00+00:00,60314.56640625,60314.56640625,60314.56640625,60314.56640625,60314.56640625,1753088
2024-09-18 05:23:00+00:00,60328.984375,60328.984375,60328.984375,60328.984375,60328.984375,6144000
2024-09-18 05:24:00+00:00,60332.41796875,60332.41796875,60332.41796875,60332.41796875,60332.41796875,1691648
2024-09-18 05:25:00+00:00,60323.8046875,60323.8046875,60323.8046875,60323.8046875,60323.8046875,4120576
2024-09-18 05:26:00+00:00,60319.21875,60319.21875,60319.21875,60319.21875,60319.21875,1007616
2024-09-18 05:28:00+00:00,60340.90234375,60340.90234375,60340.90234375,60340.90234375,60340.90234375,4567040
2024-09-18 05:29:00+00:00,60352.1015625,60352.1015625,60352.1015625,60352.1015625,60352.1015625,0
2024-09-18 05:30:00+00:00,60352.6171875,60352.6171875,60352.6171875,60352.6171875,60352.6171875,593920
2024-09-18 05:31:00+00:00,60335.03125,60335.03125,60335.03125,60335.03125,60335.03125,81920
2024-09-18 05:32:00+00:00,60335.5,60335.5,60335.5,60335.5,60335.5,3076096
2024-09-18 05:33:00+00:00,60327.703125,60327.703125,60327.703125,60327.703125,60327.703125,0
2024-09-18 05:34:00+00:00,60355.90625,60355.90625,60355.90625,60355.90625,60355.90625,0
2024-09-18 05:35:00+00:00,60362.01171875,60362.01171875,60362.01171875,60362.01171875,60362.01171875,0
2024-09-18 05:36:00+00:00,60326.0234375,60326.0234375,60326.0234375,60326.0234375,60326.0234375,913408
2024-09-18 05:37:00+00:00,60288.6875,60288.6875,60288.6875,60288.6875,60288.6875,0
2024-09-18 05:38:00+00:00,60290.89453125,60290.89453125,60290.89453125,60290.89453125,60290.89453125,0
2024-09-18 05:39:00+00:00,60286.53515625,60286.53515625,60286.53515625,60286.53515625,60286.53515625,3715072
2024-09-18 05:41:00+00:00,60300.71875,60300.71875,60300.71875,60300.71875,60300.71875,6066176
2024-09-18 05:42:00+00:00,60302.8359375,60302.8359375,60302.8359375,60302.8359375,60302.8359375,0
2024-09-18 05:43:00+00:00,60288.75,60288.75,60288.75,60288.75,60288.75,0
2024-09-18 05:44:00+00:00,60258.63671875,60258.63671875,60258.63671875,60258.63671875,60258.63671875,1167360
2024-09-18 05:45:00+00:00,60237.875,60237.875,60237.875,60237.875,60237.875,5050368
2024-09-18 05:46:00+00:00,60250.59375,60250.59375,60250.59375,60250.59375,60250.59375,5816320
2024-09-18 05:47:00+00:00,60245.1875,60245.1875,60245.1875,60245.1875,60245.1875,716800
2024-09-18 05:48:00+00:00,60239.9296875,60239.9296875,60239.9296875,60239.9296875,60239.9296875,0
2024-09-18 05:49:00+00:00,60231.1640625,60231.1640625,60231.1640625,60231.1640625,60231.1640625,0
2024-09-18 05:50:00+00:00,60232.5546875,60232.5546875,60232.5546875,60232.5546875,60232.5546875,0
2024-09-18 05:52:00+00:00,60234.421875,60234.421875,60234.421875,60234.421875,60234.421875,0
2024-09-18 05:53:00+00:00,60256.74609375,60256.74609375,60256.74609375,60256.74609375,60256.74609375,0
2024-09-18 05:54:00+00:00,60239.00390625,60239.00390625,60239.00390625,60239.00390625,60239.00390625,0
2024-09-18 05:55:00+00:00,60261.30859375,60261.30859375,60261.30859375,60261.30859375,60261.30859375,0
2024-09-18 05:56:00+00:00,60248.84765625,60248.84765625,60248.84765625,60248.84765625,60248.84765625,0
2024-09-18 05:57:00+00:00,60266.88671875,60266.88671875,60266.88671875,60266.88671875,60266.88671875,0
2024-09-18 05:58:00+00:00,60266.390625,60266.390625,60266.390625,60266.390625,60266.390625,0
2024-09-18 05:59:00+00:00,60249.609375,60249.609375,60249.609375,60249.609375,60249.609375,0
2024-09-18 06:00:00+00:00,60246.10546875,60246.10546875,60246.10546875,60246.10546875,60246.10546875,0
